correctedClue,score,alpha,Word1,Word2
scented,0.21480050135784412,0.4,candle,wick
light,0.8477759233649693,0.4,candle,wick
smell,0.5211494336324761,0.4,candle,wick
holiday,0.42850428243158556,0.4,candle,wick
birthday,0.5317776032154459,0.4,candle,wick
lighter,0.3698020344262928,0.4,candle,wick
glow,0.33953820484485897,0.4,candle,wick
castle,0.42928765406308755,0.4,candle,wick
cake,0.4794234384792145,0.4,candle,wick
blow,0.5320660121161478,0.4,candle,wick
lit,0.37528563584680674,0.4,candle,wick
celebrate,0.4390014622937121,0.4,candle,wick
flicker,0.20062313904338963,0.4,candle,wick
controlled,0.0001,0.4,candle,wick
fragrance,0.23252963998168794,0.4,candle,wick
melt,0.3559890091064007,0.4,candle,wick
colorful,0.29987466053895967,0.4,candle,wick
small,0.5488873854329378,0.4,candle,wick
parts,0.4505953624399415,0.4,candle,wick
house,0.6450282013787341,0.4,candle,wick
smells,0.4454251096720284,0.4,candle,wick
chanukiah,0.0001,0.4,candle,wick
selfcare,0.0001,0.4,candle,wick
Yankee,0.37006475872153743,0.4,candle,wick
clean,0.5467933987883852,0.4,candle,wick
taper,0.0001,0.4,candle,wick
illegal,0.43524127846250266,0.4,candle,wick
night,0.680618213200823,0.4,candle,wick
lantern,0.2688531439314811,0.4,candle,wick
burning,0.45925448694787646,0.4,candle,wick
hot,0.5773698321688616,0.4,candle,wick
bright,0.47848339252141214,0.4,candle,wick
ignite,0.16864517975323476,0.5,candle,wick
match,0.36957634385096844,0.5,candle,wick
burn,0.42540473875822554,0.5,candle,wick
flame,1.0,0.5,candle,wick
scent,0.260274355437949,0.5,candle,wick
fire,0.5995839883399955,0.5,candle,wick
safe,0.42457102001906577,0.5,candle,wick
aroma,0.1839847473784557,0.5,candle,wick
wax,0.8209941172315578,0.5,candle,wick
scented,0.16336987607244993,0.5,candle,wick
light,0.7512043243918275,0.5,candle,wick
smell,0.39638759265935736,0.5,candle,wick
holiday,0.3259056244041945,0.5,candle,wick
birthday,0.4044612456130458,0.5,candle,wick
lighter,0.28127796444200753,0.5,candle,wick
glow,0.25825056877796476,0.5,candle,wick
castle,0.3265014299332698,0.5,candle,wick
cake,0.36463298379408965,0.5,candle,wick
blow,0.4046711153479504,0.5,candle,wick
lit,0.2854486031455347,0.5,candle,wick
celebrate,0.33388941849380366,0.5,candle,wick
flicker,0.15410699871322836,0.5,candle,wick
controlled,0.0001,0.5,candle,wick
fragrance,0.17686353350627743,0.5,candle,wick
melt,0.27076248488854626,0.5,candle,wick
colorful,0.2280743565300286,0.5,candle,wick
small,0.41748663347651893,0.5,candle,wick
parts,0.34270734032411826,0.5,candle,wick
house,0.49058627264061017,0.5,candle,wick
smells,0.3387750238322212,0.5,candle,wick
chanukiah,0.0001,0.5,candle,wick
selfcare,0.0001,0.5,candle,wick
Yankee,0.28145853193517634,0.5,candle,wick
clean,0.4158722592945663,0.5,candle,wick
taper,0.0001,0.5,candle,wick
illegal,0.3310295519542422,0.5,candle,wick
night,0.5176642961373547,0.5,candle,wick
lantern,0.20448045757864633,0.5,candle,wick
burning,0.35157321949940057,0.5,candle,wick
hot,0.4391371274052289,0.5,candle,wick
bright,0.3639180171591993,0.5,candle,wick
ignite,0.12409306704661748,0.6000000000000001,candle,wick
match,0.2719381918635797,0.6000000000000001,candle,wick
burn,0.3314479091257708,0.6000000000000001,candle,wick
flame,1.0,0.6000000000000001,candle,wick
scent,0.19155125252085758,0.6000000000000001,candle,wick
fire,0.4977698794690393,0.6000000000000001,candle,wick
safe,0.31237944941258977,0.6000000000000001,candle,wick
aroma,0.13536735051727158,0.6000000000000001,candle,wick
wax,0.8024437969236236,0.6000000000000001,candle,wick
scented,0.12019989479221459,0.6000000000000001,candle,wick
light,0.6701437870808632,0.6000000000000001,candle,wick
smell,0.29166465162160177,0.6000000000000001,candle,wick
holiday,0.23978607750306855,0.6000000000000001,candle,wick
birthday,0.2975940873029125,0.6000000000000001,candle,wick
lighter,0.20697238439382695,0.6000000000000001,candle,wick
glow,0.190019126755832,0.6000000000000001,candle,wick
castle,0.24022444327546902,0.6000000000000001,candle,wick
cake,0.26827985270910043,0.6000000000000001,candle,wick
blow,0.2977380326144134,0.6000000000000001,candle,wick
lit,0.21004094480063043,0.6000000000000001,candle,wick
celebrate,0.2456601788532351,0.6000000000000001,candle,wick
flicker,0.11506215148186202,0.6000000000000001,candle,wick
controlled,0.0001,0.6000000000000001,candle,wick
fragrance,0.13013836224592495,0.6000000000000001,candle,wick
melt,0.19922480797624234,0.6000000000000001,candle,wick
colorful,0.1678064176749079,0.6000000000000001,candle,wick
small,0.3071911048748395,0.6000000000000001,candle,wick
parts,0.25214799228476237,0.6000000000000001,candle,wick
house,0.3609503769945643,0.6000000000000001,candle,wick
smells,0.24925477818691913,0.6000000000000001,candle,wick
chanukiah,0.0001,0.6000000000000001,candle,wick
selfcare,0.0001,0.6000000000000001,candle,wick
Yankee,0.20708399088199186,0.6000000000000001,candle,wick
clean,0.3059793091355426,0.6000000000000001,candle,wick
taper,0.0001,0.6000000000000001,candle,wick
illegal,0.24355602314571276,0.6000000000000001,candle,wick
night,0.3808835840590057,0.6000000000000001,candle,wick
lantern,0.15044713308784846,0.6000000000000001,candle,wick
burning,0.26118741776770593,0.6000000000000001,candle,wick
hot,0.3231069752566211,0.6000000000000001,candle,wick
bright,0.26775381378221985,0.6000000000000001,candle,wick
ignite,0.0861648360538878,0.7000000000000001,candle,wick
match,0.18881660329454,0.7000000000000001,candle,wick
burn,0.25146031434858784,0.7000000000000001,candle,wick
flame,1.0,0.7000000000000001,candle,wick
scent,0.1330457055641713,0.7000000000000001,candle,wick
fire,0.4110932034378487,0.7000000000000001,candle,wick
safe,0.21686820321376396,0.7000000000000001,candle,wick
aroma,0.09397825028404479,0.7000000000000001,candle,wick
wax,0.7866514856080717,0.7000000000000001,candle,wick
scented,0.0834483038467781,0.7000000000000001,candle,wick
light,0.6011351004721943,0.7000000000000001,candle,wick
smell,0.2025116203372279,0.7000000000000001,candle,wick
holiday,0.1664705404966726,0.7000000000000001,candle,wick
birthday,0.20661563488664092,0.7000000000000001,candle,wick
lighter,0.14371434716728795,0.7000000000000001,candle,wick
glow,0.13193214194718308,0.7000000000000001,candle,wick
castle,0.16677487420873233,0.7000000000000001,candle,wick
cake,0.18625223178055506,0.7000000000000001,candle,wick
blow,0.20670345723096895,0.7000000000000001,candle,wick
lit,0.1458446831517061,0.7000000000000001,candle,wick
celebrate,0.17054861223827297,0.7000000000000001,candle,wick
flicker,0.08182238135874627,0.7000000000000001,candle,wick
controlled,0.0001,0.7000000000000001,candle,wick
fragrance,0.0903601568798239,0.7000000000000001,candle,wick
melt,0.13832314990043743,0.7000000000000001,candle,wick
colorful,0.11649894497646483,0.7000000000000001,candle,wick
small,0.2132940025349908,0.7000000000000001,candle,wick
parts,0.175052751176757,0.7000000000000001,candle,wick
house,0.2505883785099821,0.7000000000000001,candle,wick
smells,0.17304414867716278,0.7000000000000001,candle,wick
chanukiah,0.0001,0.7000000000000001,candle,wick
selfcare,0.0001,0.7000000000000001,candle,wick
Yankee,0.14376724557701667,0.7000000000000001,candle,wick
clean,0.21242493101769191,0.7000000000000001,candle,wick
taper,0.0001,0.7000000000000001,candle,wick
illegal,0.1690878104203863,0.7000000000000001,candle,wick
night,0.26443904017798975,0.7000000000000001,candle,wick
lantern,0.10444732997889951,0.7000000000000001,candle,wick
burning,0.1842399205947246,0.7000000000000001,candle,wick
hot,0.2243278569285173,0.7000000000000001,candle,wick
bright,0.1858870313260834,0.7000000000000001,candle,wick
ignite,0.053485473408240836,0.8,candle,wick
match,0.11719816854469363,0.8,candle,wick
burn,0.1825421616043252,0.8,candle,wick
flame,1.0,0.8,candle,wick
scent,0.08263671110972474,0.8,candle,wick
fire,0.3364116679482159,0.8,candle,wick
safe,0.13457470917056955,0.8,candle,wick
aroma,0.05831696630911013,0.8,candle,wick
wax,0.7730446641195398,0.8,candle,wick
scented,0.05178274663846501,0.8,candle,wick
light,0.5416764904511583,0.8,candle,wick
smell,0.12569643112212223,0.8,candle,wick
holiday,0.10330110288563225,0.8,candle,wick
birthday,0.12822764362965403,0.8,candle,wick
lighter,0.08921055712302872,0.8,candle,wick
glow,0.08188378504074333,0.8,candle,wick
castle,0.10348995316513067,0.8,candle,wick
cake,0.11557637105302913,0.8,candle,wick
blow,0.12826710983532252,0.8,candle,wick
lit,0.09053250907951763,0.8,candle,wick
celebrate,0.10583169663091099,0.8,candle,wick
flicker,0.05318264589838531,0.8,candle,wick
controlled,0.0001,0.8,candle,wick
fragrance,0.05608683686126003,0.8,candle,wick
melt,0.08584964091021002,0.8,candle,wick
colorful,0.07229188699199272,0.8,candle,wick
small,0.13239127181371005,0.8,candle,wick
parts,0.10862668076748752,0.8,candle,wick
house,0.1554993201389938,0.8,candle,wick
smells,0.10738026892279799,0.8,candle,wick
chanukiah,0.0001,0.8,candle,wick
selfcare,0.0001,0.8,candle,wick
Yankee,0.08921287203505059,0.8,candle,wick
clean,0.1318174950898927,0.8,candle,wick
taper,0.0001,0.8,candle,wick
illegal,0.10492521528931861,0.8,candle,wick
night,0.1641091967343526,0.8,candle,wick
lantern,0.06481341592385555,0.8,candle,wick
burning,0.1179411479134264,0.8,candle,wick
hot,0.13921872989646172,0.8,candle,wick
bright,0.11534975071763105,0.8,candle,wick
ignite,0.025035910986334526,0.9,candle,wick
match,0.05484954956860153,0.9,candle,wick
burn,0.12254431801842687,0.9,candle,wick
flame,0.9999999999999999,0.9,candle,wick
scent,0.03875232297437849,0.9,candle,wick
fire,0.27139641570127127,0.9,candle,wick
safe,0.06293273986152323,0.9,candle,wick
aroma,0.02727144270170976,0.9,candle,wick
wax,0.7611990194691447,0.9,candle,wick
scented,0.02421576939381093,0.9,candle,wick
light,0.4899138090410121,0.9,candle,wick
smell,0.05882369115401907,0.9,candle,wick
holiday,0.048307898827186654,0.9,candle,wick
birthday,0.05998567469729618,0.9,candle,wick
lighter,0.04176137661395973,0.9,candle,wick
glow,0.038313355918152485,0.9,candle,wick
castle,0.04839621308464038,0.9,candle,wick
cake,0.05404832556167866,0.9,candle,wick
blow,0.05998304366256886,0.9,candle,wick
lit,0.0423795764161358,0.9,candle,wick
celebrate,0.04949130987706654,0.9,candle,wick
flicker,0.028249848078506282,0.9,candle,wick
controlled,0.0001,0.9,candle,wick
fragrance,0.026249628349973884,0.9,candle,wick
melt,0.04016795532468068,0.9,candle,wick
colorful,0.03380669775328528,0.9,candle,wick
small,0.06196005463498872,0.9,candle,wick
parts,0.05079836088738165,0.9,candle,wick
house,0.07271795958739578,0.9,candle,wick
smells,0.050215486788187075,0.9,candle,wick
chanukiah,0.0001,0.9,candle,wick
selfcare,0.0001,0.9,candle,wick
Yankee,0.041719655221138886,0.9,candle,wick
clean,0.06164335170269887,0.9,candle,wick
taper,0.0001,0.9,candle,wick
illegal,0.049067401441288676,0.9,candle,wick
night,0.07676538361350362,0.9,candle,wick
lantern,0.030309453158117835,0.9,candle,wick
burning,0.060223649186638493,0.9,candle,wick
hot,0.06512556448110289,0.9,candle,wick
bright,0.053942348452734205,0.9,candle,wick
ignite,4.4848787184179834e-05,1.0,candle,wick
match,8.040437911864843e-05,1.0,candle,wick
burn,0.0698401737987771,1.0,candle,wick
flame,1.0,1.0,candle,wick
scent,0.00020278547366758115,1.0,candle,wick
fire,0.21428480924838114,1.0,candle,wick
safe,0.0,1.0,candle,wick
aroma,0.0,1.0,candle,wick
wax,0.7507934027550155,1.0,candle,wick
scented,0.0,1.0,candle,wick
light,0.44444371106440217,1.0,candle,wick
smell,8.040437911864843e-05,1.0,candle,wick
holiday,0.0,1.0,candle,wick
birthday,3.961068093567044e-05,1.0,candle,wick
lighter,8.040437911864843e-05,1.0,candle,wick
glow,3.961068093567044e-05,1.0,candle,wick
castle,0.0,1.0,candle,wick
cake,0.0,1.0,candle,wick
blow,0.0,1.0,candle,wick
lit,8.040437911864843e-05,1.0,candle,wick
celebrate,0.0,1.0,candle,wick
flicker,0.006348031387095634,1.0,candle,wick
controlled,0.0001,1.0,candle,wick
fragrance,3.961068093567044e-05,1.0,candle,wick
melt,3.961068093567044e-05,1.0,candle,wick
colorful,0.0,1.0,candle,wick
small,9.088057978549355e-05,1.0,candle,wick
parts,0.0,1.0,candle,wick
house,0.0,1.0,candle,wick
smells,0.0,1.0,candle,wick
chanukiah,0.0001,1.0,candle,wick
selfcare,0.0001,1.0,candle,wick
Yankee,0.0,1.0,candle,wick
clean,0.0,1.0,candle,wick
taper,0.0001,1.0,candle,wick
illegal,0.0,1.0,candle,wick
night,3.961068093567044e-05,1.0,candle,wick
lantern,0.0,1.0,candle,wick
burning,0.009522637365456133,1.0,candle,wick
hot,3.961068093567044e-05,1.0,candle,wick
bright,0.0,1.0,candle,wick
dark,0.5564034505640345,0.0,cave,knight
dragon,0.44658261446582614,0.0,cave,knight
unknown,0.42932979429329793,0.0,cave,knight
mysterious,0.4285003317850033,0.0,cave,knight
medieval,0.31204379562043794,0.0,cave,knight
men,0.6599203715992037,0.0,cave,knight
spooky,0.3455540809555408,0.0,cave,knight
batman,0.0001,0.0,cave,knight
car,0.6786662242866623,0.0,cave,knight
hero,0.5149303251493033,0.0,cave,knight
robin,0.4651625746516257,0.0,cave,knight
duke,0.4654943596549437,0.0,cave,knight
soldier,0.49717982747179834,0.0,cave,knight
battle,0.5031519575315196,0.0,cave,knight
hideaway,0.0001,0.0,cave,knight
armor,0.3767418712674187,0.0,cave,knight
scary,0.4686463171864632,0.0,cave,knight
quest,0.36745189117451893,0.0,cave,knight
journey,0.44907100199071004,0.0,cave,knight
hide,0.5391506303915063,0.0,cave,knight
mission,0.5107830126078301,0.0,cave,knight
old,0.6952554744525548,0.0,cave,knight
ancient,0.45504313205043134,0.0,cave,knight
hidden,0.45371599203715995,0.0,cave,knight
royal,0.460019907100199,0.0,cave,knight
thrones,0.0001,0.0,cave,knight
dungeon,0.30192435301924353,0.0,cave,knight
vampire,0.4397810218978102,0.0,cave,knight
hunt,0.4678168546781686,0.0,cave,knight
bear,0.5252156602521566,0.0,cave,knight
intimidating,0.0001,0.0,cave,knight
brave,0.48241539482415396,0.0,cave,knight
templar,0.0001,0.0,cave,knight
cult,0.34124087591240876,0.0,cave,knight
anonymous,0.38702720637027205,0.0,cave,knight
enclosed,0.26211015262110154,0.0,cave,knight
protection,0.46084936960849376,0.0,cave,knight
bat,0.45139349701393494,0.0,cave,knight
fight,0.6154611811546118,0.0,cave,knight
slay,0.28865295288652953,0.0,cave,knight
shelter,0.4104180491041805,0.0,cave,knight
shield,0.38503649635036497,0.0,cave,knight
bats,0.0001,0.0,cave,knight
joust,0.0001,0.0,cave,knight
metal,0.44724618447246184,0.0,cave,knight
ore,0.27007299270072993,0.0,cave,knight
adventure,0.4205374917053749,0.0,cave,knight
protect,0.5396483078964831,0.0,cave,knight
honor,0.5623755806237558,0.0,cave,knight
mansion,0.36778367617783675,0.0,cave,knight
rocks,0.4588586595885866,0.0,cave,knight
squire,0.0001,0.0,cave,knight
Excalibur,0.0001,0.0,cave,knight
cover,0.5608825481088254,0.0,cave,knight
king,0.5836098208360982,0.0,cave,knight
Camelot,0.0001,0.0,cave,knight
valiant,0.2991041804910418,0.0,cave,knight
story,0.6222627737226277,0.0,cave,knight
adventurous,0.24850696748506967,0.0,cave,knight
dragon slayer,0.0001,0.0,cave,knight
Smeagol,0.0001,0.0,cave,knight
Shrek,0.0001,0.0,cave,knight
sword,0.4686463171864632,0.0,cave,knight
dwell,0.30756469807564696,0.0,cave,knight
hole,0.5262110152621101,0.0,cave,knight
shining,0.3981420039814201,0.0,cave,knight
tale,0.41257465162574647,0.0,cave,knight
book,0.6061712010617121,0.0,cave,knight
spelunking,0.0001,0.0,cave,knight
silver,0.48241539482415396,0.0,cave,knight
grey,0.3933311214333112,0.0,cave,knight
defend,0.444757796947578,0.0,cave,knight
fairytale,0.11595885865958859,0.0,cave,knight
nature,0.5077969475779694,0.0,cave,knight
hiding,0.5048108825481088,0.0,cave,knight
night,0.7206370272063702,0.0,cave,knight
swords,0.3389183808891838,0.0,cave,knight
cavern,0.24137358991373592,0.0,cave,knight
home,0.712508294625083,0.0,cave,knight
olden,0.0001,0.0,cave,knight
history,0.5524220305242202,0.0,cave,knight
stone,0.5003317850033179,0.0,cave,knight
castle,0.4545454545454546,0.0,cave,knight
gray,0.4532183145321831,0.0,cave,knight
cold,0.584107498341075,0.0,cave,knight
underground,0.41257465162574647,0.0,cave,knight
man,0.7752156602521566,0.0,cave,knight
treasure,0.4457531519575315,0.0,cave,knight
iron,0.44143994691439953,0.0,cave,knight
explore,0.3651293961512939,0.0,cave,knight
Arthurian,0.0001,0.0,cave,knight
living,0.597378898473789,0.0,cave,knight
dark,0.6675145616751456,0.1,cave,knight
dragon,0.44668130184961213,0.1,cave,knight
unknown,0.429329794293298,0.1,cave,knight
mysterious,0.4285003317850033,0.1,cave,knight
medieval,0.3121092627585626,0.1,cave,knight
men,0.6599526184916672,0.1,cave,knight
spooky,0.3455540809555408,0.1,cave,knight
batman,0.0001,0.1,cave,knight
car,0.6786662242866623,0.1,cave,knight
hero,0.5150290125330892,0.1,cave,knight
robin,0.4651625746516257,0.1,cave,knight
duke,0.4654943596549437,0.1,cave,knight
soldier,0.4972120743642618,0.1,cave,knight
battle,0.503184204423983,0.1,cave,knight
hideaway,0.0001,0.1,cave,knight
armor,0.37826902921463923,0.1,cave,knight
scary,0.46867856407892666,0.1,cave,knight
quest,0.36745189117451893,0.1,cave,knight
journey,0.44907100199071004,0.1,cave,knight
hide,0.5391506303915063,0.1,cave,knight
mission,0.5107830126078301,0.1,cave,knight
old,0.6952877213450183,0.1,cave,knight
ancient,0.4550753789428948,0.1,cave,knight
hidden,0.4537482389296234,0.1,cave,knight
royal,0.4600199071001991,0.1,cave,knight
thrones,0.0001,0.1,cave,knight
dungeon,0.3019565999117069,0.1,cave,knight
vampire,0.43978102189781026,0.1,cave,knight
hunt,0.4678168546781686,0.1,cave,knight
bear,0.5254472286185876,0.1,cave,knight
intimidating,0.0001,0.1,cave,knight
brave,0.4846820150314522,0.1,cave,knight
templar,0.0001,0.1,cave,knight
cult,0.3412408759124088,0.1,cave,knight
anonymous,0.3870272063702721,0.1,cave,knight
enclosed,0.26214239951356494,0.1,cave,knight
protection,0.4608493696084938,0.1,cave,knight
bat,0.4515586248890434,0.1,cave,knight
fight,0.6155266482927365,0.1,cave,knight
slay,0.28865295288652953,0.1,cave,knight
shelter,0.4104835162423052,0.1,cave,knight
shield,0.3851684039798122,0.1,cave,knight
bats,0.0001,0.1,cave,knight
joust,0.0001,0.1,cave,knight
metal,0.44731165161058656,0.1,cave,knight
ore,0.27007299270073,0.1,cave,knight
adventure,0.4205374917053749,0.1,cave,knight
protect,0.5396483078964831,0.1,cave,knight
honor,0.5625739287445257,0.1,cave,knight
mansion,0.36778367617783675,0.1,cave,knight
rocks,0.4588909064810501,0.1,cave,knight
squire,0.0001,0.1,cave,knight
Excalibur,0.0001,0.1,cave,knight
cover,0.5608825481088254,0.1,cave,knight
king,0.5837749487112067,0.1,cave,knight
