,Experiment,Board,Word1,Word2,Clue1,clueCount,wordpair,correctedClue,boardnames,Level,union2,intersection2,union4,intersection4,union8,intersection8,union16,intersection16,union32,intersection32,union64,intersection64,union128,intersection128,union256,intersection256,union512,intersection512
99,E2,TrialList9,candle,wick,wax,4,candle-wick,wax,e2_board9_words,Easy,207.000001,10.000001000000001,271.000001,23.000001,273.000001,24.000001,274.000001,24.000001,276.000001,25.000001,278.000001,26.000001,291.000001,26.000001,311.000001,33.000001,352.000001,43.000001
100,E2,TrialList1,cave,knight,adventure,2,cave-knight,adventure,e2_board1_words,Hard,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,3.000001,1e-06,8.000001000000001,1e-06,17.000001,1e-06,36.000001,1e-06,66.000001,2.000001,128.000001,9.000001000000001
101,E2,TrialList1,cave,knight,Batman,1,cave-knight,Batman,e2_board1_words,Hard,2.000001,1e-06,5.000001,1e-06,5.000001,1e-06,6.000001,1e-06,8.000001000000001,1e-06,15.000001000000001,1.000001,23.000001,1.000001,37.000001,2.000001,64.000001,2.000001
102,E2,TrialList1,cave,knight,castle,1,cave-knight,castle,e2_board1_words,Hard,40.000001,1e-06,49.000001,1e-06,53.000001,1e-06,54.000001,1e-06,57.000001,1e-06,65.000001,1.000001,89.000001,3.000001,129.000001,5.000001,195.000001,14.000001000000001
103,E2,TrialList1,cave,knight,dark,8,cave-knight,dark,e2_board1_words,Hard,217.000001,2.000001,236.000001,2.000001,244.000001,5.000001,262.000001,13.000001000000001,309.000001,22.000001,404.000001,44.000001,526.000001,91.000001,716.000001,214.000001,898.000001,459.000001
104,E2,TrialList1,cave,knight,darkness,2,cave-knight,darkness,e2_board1_words,Hard,5.000001,1e-06,7.000001,1e-06,8.000001000000001,1e-06,9.000001000000001,1e-06,16.000001,1e-06,26.000001,1e-06,48.000001,1e-06,96.000001,2.000001,193.000001,9.000001000000001
105,E2,TrialList1,cave,knight,dragon,8,cave-knight,dragon,e2_board1_words,Hard,14.000001000000001,1e-06,18.000001,1e-06,18.000001,1e-06,20.000001,1e-06,22.000001,1e-06,30.000001,1e-06,34.000001,1.000001,58.000001,1.000001,97.000001,3.000001
106,E2,TrialList1,cave,knight,dungeon,4,cave-knight,dungeon,e2_board1_words,Hard,5.000001,1e-06,5.000001,1e-06,5.000001,1e-06,5.000001,1e-06,5.000001,1e-06,5.000001,1e-06,6.000001,1e-06,8.000001000000001,1e-06,14.000001000000001,1e-06
107,E2,TrialList1,cave,knight,hide,1,cave-knight,hide,e2_board1_words,Hard,1e-06,1e-06,2.000001,1e-06,3.000001,1e-06,4.000001,1e-06,11.000001000000001,1e-06,21.000001,1e-06,40.000001,1e-06,84.000001,2.000001,175.000001,7.000001
108,E2,TrialList1,cave,knight,kingdom,1,cave-knight,kingdom,e2_board1_words,Hard,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,4.000001,1e-06,5.000001,1e-06,9.000001000000001,1e-06,19.000001,1e-06,38.000001,1e-06,72.000001,1.000001
109,E2,TrialList1,cave,knight,medieval,7,cave-knight,medieval,e2_board1_words,Hard,6.000001,1e-06,9.000001000000001,1e-06,9.000001000000001,1e-06,9.000001000000001,1e-06,10.000001000000001,1e-06,10.000001000000001,1e-06,11.000001000000001,1e-06,14.000001000000001,1e-06,20.000001,1e-06
110,E2,TrialList1,cave,knight,monster,1,cave-knight,monster,e2_board1_words,Hard,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,5.000001,1e-06,12.000001000000001,1e-06,26.000001,1e-06,57.000001,1e-06,104.000001,3.000001,209.000001,10.000001000000001
111,E2,TrialList1,cave,knight,opposite,1,cave-knight,opposite,e2_board1_words,Hard,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,4.000001,1e-06,17.000001,1e-06,26.000001,1.000001,51.000001,1.000001,95.000001,5.000001
112,E2,TrialList1,cave,knight,protection,1,cave-knight,protection,e2_board1_words,Hard,1e-06,1e-06,17.000001,1e-06,20.000001,1e-06,21.000001,1e-06,28.000001,1e-06,33.000001,1e-06,48.000001,1e-06,77.000001,3.000001,144.000001,6.000001
113,E2,TrialList1,cave,knight,quest,1,cave-knight,quest,e2_board1_words,Hard,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,4.000001,1e-06,7.000001,1e-06,9.000001000000001,1e-06,18.000001,1e-06,37.000001,1e-06
114,E2,TrialList1,cave,knight,soldier,1,cave-knight,soldier,e2_board1_words,Hard,4.000001,1e-06,14.000001000000001,1e-06,16.000001,1e-06,21.000001,1e-06,29.000001,1e-06,39.000001,1e-06,71.000001,1e-06,127.000001,7.000001,204.000001,11.000001000000001
115,E2,TrialList1,cave,knight,valor,1,cave-knight,valor,e2_board1_words,Hard,7.000001,1e-06,10.000001000000001,1e-06,11.000001000000001,1e-06,11.000001000000001,1e-06,11.000001000000001,1e-06,11.000001000000001,1e-06,13.000001000000001,1e-06,17.000001,1e-06,26.000001,1e-06
116,E2,TrialList1,cave,knight,warrior,2,cave-knight,warrior,e2_board1_words,Hard,9.000001000000001,1e-06,14.000001000000001,1e-06,15.000001000000001,1e-06,16.000001,1e-06,20.000001,1e-06,28.000001,1e-06,31.000001,1e-06,38.000001,1e-06,61.000001,1e-06
117,E2,TrialList1,cave,knight,warrior{space}tunnel,1,cave-knight,warrior,e2_board1_words,Hard,9.000001000000001,1e-06,14.000001000000001,1e-06,15.000001000000001,1e-06,16.000001,1e-06,20.000001,1e-06,28.000001,1e-06,31.000001,1e-06,38.000001,1e-06,61.000001,1e-06
118,E2,TrialList10,chair,table,desk,3,chair-table,desk,e2_board10_words,Easy,23.000001,1e-06,34.000001,1e-06,37.000001,1e-06,43.000001,1e-06,51.000001,1e-06,67.000001,1e-06,86.000001,1e-06,133.000001,5.000001,212.000001,15.000001000000001
119,E2,TrialList10,chair,table,dine,8,chair-table,dine,e2_board10_words,Easy,8.000001000000001,1e-06,12.000001000000001,1e-06,13.000001000000001,1e-06,16.000001,1e-06,20.000001,1e-06,25.000001,1e-06,33.000001,1e-06,50.000001,2.000001,98.000001,3.000001
120,E2,TrialList10,chair,table,dining,1,chair-table,dining,e2_board10_words,Easy,25.000001,1e-06,27.000001,1e-06,29.000001,1e-06,32.000001,1e-06,32.000001,1e-06,34.000001,1e-06,37.000001,1e-06,48.000001,1.000001,69.000001,1.000001
121,E2,TrialList10,chair,table,dining room,1,chair-table,dining room,e2_board10_words,Easy,2.000001,1e-06,3.000001,1e-06,4.000001,1e-06,4.000001,1e-06,4.000001,1e-06,4.000001,1e-06,5.000001,1e-06,6.000001,1e-06,11.000001000000001,1e-06
122,E2,TrialList10,chair,table,dinner,6,chair-table,dinner,e2_board10_words,Easy,55.000001,1e-06,82.000001,1e-06,94.000001,1e-06,103.000001,1e-06,125.000001,1.000001,148.000001,4.000001,206.000001,13.000001000000001,322.000001,36.000001,481.000001,93.000001
123,E2,TrialList10,chair,table,furniture,16,chair-table,furniture,e2_board10_words,Easy,27.000001,1e-06,38.000001,1e-06,40.000001,1e-06,41.000001,1e-06,48.000001,1e-06,54.000001,1e-06,78.000001,1.000001,118.000001,1.000001,192.000001,5.000001
124,E2,TrialList10,chair,table,household,1,chair-table,household,e2_board10_words,Easy,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,2.000001,1e-06,4.000001,1e-06,5.000001,1e-06,10.000001000000001,1e-06,16.000001,1.000001
125,E2,TrialList10,chair,table,kitchen,2,chair-table,kitchen,e2_board10_words,Easy,14.000001000000001,1e-06,25.000001,1e-06,29.000001,1e-06,32.000001,1e-06,42.000001,1e-06,60.000001,1e-06,89.000001,2.000001,151.000001,3.000001,247.000001,19.000001
126,E2,TrialList10,chair,table,mealtime,1,chair-table,meal,e2_board10_words,Easy,38.000001,1e-06,51.000001,1e-06,58.000001,1e-06,62.000001,1.000001,72.000001,1.000001,88.000001,3.000001,144.000001,5.000001,250.000001,16.000001,397.000001,50.000001
127,E2,TrialList10,chair,table,seat,4,chair-table,seat,e2_board10_words,Easy,94.000001,1e-06,123.000001,1e-06,131.000001,1e-06,133.000001,1.000001,142.000001,1.000001,152.000001,3.000001,169.000001,5.000001,218.000001,10.000001000000001,294.000001,21.000001
128,E2,TrialList10,chair,table,sit,1,chair-table,sit,e2_board10_words,Easy,173.000001,1.000001,224.000001,2.000001,232.000001,2.000001,237.000001,3.000001,239.000001,4.000001,257.000001,4.000001,272.000001,10.000001000000001,333.000001,22.000001,432.000001,49.000001
129,E1,TrialList3,circle,dance,art,1,circle-dance,art,e1_board3_words,Easy,1e-06,1e-06,4.000001,1e-06,8.000001000000001,1e-06,18.000001,1e-06,42.000001,1e-06,89.000001,2.000001,138.000001,4.000001,251.000001,14.000001000000001,449.000001,69.000001
130,E1,TrialList3,circle,dance,campfire,1,circle-dance,campfire,e1_board3_words,Easy,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,3.000001,1e-06,5.000001,1e-06,13.000001000000001,1e-06
131,E1,TrialList3,circle,dance,celebration,2,circle-dance,celebration,e1_board3_words,Easy,4.000001,1e-06,9.000001000000001,1e-06,9.000001000000001,1e-06,12.000001000000001,1e-06,21.000001,1e-06,29.000001,1e-06,40.000001,1e-06,75.000001,1.000001,131.000001,5.000001
132,E1,TrialList3,circle,dance,choreography,1,circle-dance,choreography,e1_board3_words,Easy,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
133,E1,TrialList3,circle,dance,circus,1,circle-dance,circus,e1_board3_words,Easy,9.000001000000001,1e-06,11.000001000000001,1e-06,13.000001000000001,1e-06,14.000001000000001,1e-06,20.000001,1e-06,25.000001,1e-06,42.000001,1.000001,74.000001,2.000001,135.000001,6.000001
134,E1,TrialList3,circle,dance,formation,1,circle-dance,formation,e1_board3_words,Easy,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,6.000001,1e-06,13.000001000000001,1e-06
135,E1,TrialList3,circle,dance,group,1,circle-dance,group,e1_board3_words,Easy,9.000001000000001,1e-06,13.000001000000001,1e-06,28.000001,1e-06,48.000001,1e-06,81.000001,1e-06,128.000001,2.000001,221.000001,7.000001,356.000001,34.000001,598.000001,107.000001
136,E1,TrialList3,circle,dance,hula,1,circle-dance,hula,e1_board3_words,Easy,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,7.000001,1e-06
137,E1,TrialList3,circle,dance,K-pop,1,circle-dance,K-pop,e1_board3_words,Easy,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
138,E1,TrialList3,circle,dance,mixer,1,circle-dance,mixer,e1_board3_words,Easy,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,2.000001,1e-06,7.000001,1e-06,13.000001000000001,1e-06
139,E1,TrialList3,circle,dance,moshpit,2,circle-dance,moshpit,e1_board3_words,Easy,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
140,E1,TrialList3,circle,dance,move,2,circle-dance,move,e1_board3_words,Easy,46.000001,1e-06,50.000001,1e-06,57.000001,1e-06,65.000001,1.000001,80.000001,2.000001,117.000001,2.000001,174.000001,6.000001,259.000001,17.000001,412.000001,58.000001
141,E1,TrialList3,circle,dance,movement,1,circle-dance,movement,e1_board3_words,Easy,33.000001,1e-06,41.000001,1e-06,44.000001,1e-06,48.000001,1e-06,58.000001,1e-06,72.000001,1.000001,98.000001,1.000001,150.000001,7.000001,262.000001,18.000001
142,E1,TrialList3,circle,dance,party,2,circle-dance,party,e1_board3_words,Easy,46.000001,1e-06,57.000001,1e-06,66.000001,1e-06,83.000001,1e-06,111.000001,1e-06,158.000001,3.000001,258.000001,14.000001000000001,396.000001,60.000001,614.000001,161.000001
143,E1,TrialList3,circle,dance,performance,1,circle-dance,performance,e1_board3_words,Easy,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,6.000001,1e-06,6.000001,1e-06,12.000001000000001,1e-06,18.000001,1e-06,35.000001,1.000001,70.000001,3.000001
144,E1,TrialList3,circle,dance,prom,1,circle-dance,prom,e1_board3_words,Easy,5.000001,1e-06,5.000001,1e-06,5.000001,1e-06,6.000001,1e-06,6.000001,1e-06,9.000001000000001,1e-06,11.000001000000001,1e-06,16.000001,1e-06,24.000001,1e-06
145,E1,TrialList3,circle,dance,ritual,1,circle-dance,ritual,e1_board3_words,Easy,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,3.000001,1e-06,5.000001,1e-06,8.000001000000001,1e-06,13.000001000000001,1e-06
146,E1,TrialList3,circle,dance,round,1,circle-dance,round,e1_board3_words,Easy,201.000001,1e-06,248.000001,1e-06,265.000001,2.000001,281.000001,3.000001,312.000001,8.000001000000001,372.000001,24.000001,458.000001,55.000001,588.000001,111.000001,778.000001,260.000001
147,E1,TrialList3,circle,dance,shape,1,circle-dance,shape,e1_board3_words,Easy,66.000001,1e-06,84.000001,1e-06,89.000001,1e-06,93.000001,1e-06,102.000001,1e-06,126.000001,3.000001,154.000001,9.000001000000001,219.000001,15.000001000000001,319.000001,30.000001
148,E1,TrialList3,circle,dance,social,1,circle-dance,social,e1_board3_words,Easy,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,8.000001000000001,1e-06,15.000001000000001,1e-06,29.000001,1e-06,50.000001,1e-06,87.000001,3.000001,175.000001,10.000001000000001
149,E1,TrialList3,circle,dance,spin,4,circle-dance,spin,e1_board3_words,Easy,11.000001000000001,1e-06,16.000001,1e-06,20.000001,1e-06,21.000001,1e-06,26.000001,1e-06,35.000001,1e-06,50.000001,1e-06,78.000001,1e-06,141.000001,1e-06
150,E1,TrialList3,circle,dance,square,1,circle-dance,square,e1_board3_words,Easy,122.000001,1e-06,151.000001,1e-06,155.000001,1e-06,164.000001,1.000001,176.000001,1.000001,195.000001,3.000001,247.000001,7.000001,346.000001,29.000001,491.000001,68.000001
151,E1,TrialList3,circle,dance,squaredance,1,circle-dance,square,e1_board3_words,Easy,122.000001,1e-06,151.000001,1e-06,155.000001,1e-06,164.000001,1.000001,176.000001,1.000001,195.000001,3.000001,247.000001,7.000001,346.000001,29.000001,491.000001,68.000001
152,E1,TrialList3,circle,dance,twirl,1,circle-dance,twirl,e1_board3_words,Easy,2.000001,1e-06,3.000001,1e-06,3.000001,1e-06,4.000001,1e-06,4.000001,1e-06,6.000001,1e-06,11.000001000000001,1e-06,16.000001,1e-06,29.000001,1e-06
153,E1,TrialList8,communicate,cooking,bake,2,communicate-cooking,bake,e1_board8_words,Hard,6.000001,1e-06,15.000001000000001,1e-06,16.000001,1e-06,17.000001,1e-06,21.000001,1e-06,26.000001,1e-06,47.000001,1.000001,92.000001,1.000001,153.000001,2.000001
154,E1,TrialList8,communicate,cooking,book,1,communicate-cooking,book,e1_board8_words,Hard,12.000001000000001,1e-06,26.000001,1e-06,41.000001,1e-06,67.000001,1.000001,104.000001,4.000001,180.000001,7.000001,322.000001,29.000001,553.000001,112.000001,799.000001,297.000001
155,E1,TrialList8,communicate,cooking,chef,2,communicate-cooking,chef,e1_board8_words,Hard,18.000001,1e-06,25.000001,1e-06,26.000001,1e-06,27.000001,1e-06,28.000001,1e-06,30.000001,1e-06,43.000001,1e-06,59.000001,1.000001,88.000001,2.000001
156,E1,TrialList8,communicate,cooking,competition,1,communicate-cooking,competition,e1_board8_words,Hard,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,3.000001,1e-06,14.000001000000001,1e-06,32.000001,1e-06,59.000001,1.000001,118.000001,3.000001
157,E1,TrialList8,communicate,cooking,cultural,1,communicate-cooking,cultural,e1_board8_words,Hard,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,5.000001,1e-06,6.000001,1e-06,11.000001000000001,1e-06
158,E1,TrialList8,communicate,cooking,culture,1,communicate-cooking,culture,e1_board8_words,Hard,1e-06,1e-06,1.000001,1e-06,4.000001,1e-06,5.000001,1e-06,7.000001,1e-06,16.000001,1e-06,40.000001,1e-06,89.000001,2.000001,171.000001,5.000001
159,E1,TrialList8,communicate,cooking,food,1,communicate-cooking,food,e1_board8_words,Hard,149.000001,1e-06,216.000001,1e-06,267.000001,4.000001,313.000001,10.000001000000001,390.000001,29.000001,522.000001,72.000001,699.000001,193.000001,885.000001,446.000001,990.000001,790.000001
160,E1,TrialList8,communicate,cooking,kitchen,3,communicate-cooking,kitchen,e1_board8_words,Hard,61.000001,1e-06,70.000001,1e-06,75.000001,1e-06,80.000001,1e-06,85.000001,1e-06,100.000001,1e-06,130.000001,1e-06,175.000001,4.000001,267.000001,17.000001
161,E1,TrialList8,communicate,cooking,list,1,communicate-cooking,list,e1_board8_words,Hard,1e-06,1e-06,1e-06,1e-06,4.000001,1e-06,6.000001,1e-06,14.000001000000001,1e-06,31.000001,1e-06,60.000001,1e-06,101.000001,1.000001,183.000001,5.000001
162,E1,TrialList8,communicate,cooking,mother,1,communicate-cooking,mother,e1_board8_words,Hard,1e-06,1e-06,3.000001,1e-06,13.000001000000001,1e-06,31.000001,1e-06,67.000001,2.000001,137.000001,5.000001,252.000001,21.000001,478.000001,66.000001,714.000001,199.000001
163,E1,TrialList8,communicate,cooking,partner,1,communicate-cooking,partner,e1_board8_words,Hard,1e-06,1e-06,3.000001,1e-06,4.000001,1e-06,7.000001,1e-06,13.000001000000001,1e-06,30.000001,1.000001,58.000001,3.000001,123.000001,8.000001000000001,247.000001,21.000001
164,E1,TrialList8,communicate,cooking,practice,1,communicate-cooking,practice,e1_board8_words,Hard,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,4.000001,1e-06,7.000001,1e-06,15.000001000000001,1e-06,27.000001,1e-06,51.000001,1e-06,98.000001,2.000001
165,E1,TrialList8,communicate,cooking,Ramsey,1,communicate-cooking,Ramsey,e1_board8_words,Hard,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
166,E1,TrialList8,communicate,cooking,recipe,9,communicate-cooking,recipe,e1_board8_words,Hard,6.000001,1e-06,8.000001000000001,1e-06,9.000001000000001,1e-06,9.000001000000001,1e-06,11.000001000000001,1e-06,12.000001000000001,1e-06,16.000001,1e-06,22.000001,1e-06,35.000001,1.000001
167,E1,TrialList8,communicate,cooking,show,2,communicate-cooking,show,e1_board8_words,Hard,13.000001000000001,1e-06,17.000001,1e-06,19.000001,1e-06,28.000001,1e-06,38.000001,1e-06,59.000001,1e-06,120.000001,3.000001,202.000001,11.000001000000001,359.000001,48.000001
168,E1,TrialList8,communicate,cooking,talk,1,communicate-cooking,talk,e1_board8_words,Hard,190.000001,1e-06,252.000001,1e-06,263.000001,1.000001,269.000001,2.000001,290.000001,6.000001,321.000001,15.000001000000001,382.000001,31.000001,481.000001,74.000001,659.000001,149.000001
169,E1,TrialList8,communicate,cooking,tell,1,communicate-cooking,tell,e1_board8_words,Hard,2.000001,1e-06,12.000001000000001,1e-06,15.000001000000001,1e-06,21.000001,1e-06,26.000001,1e-06,43.000001,1e-06,78.000001,1.000001,140.000001,1.000001,245.000001,10.000001000000001
170,E1,TrialList8,communicate,cooking,video,1,communicate-cooking,video,e1_board8_words,Hard,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,3.000001,1e-06,6.000001,1e-06,10.000001000000001,1e-06,25.000001,1e-06,63.000001,1e-06,131.000001,6.000001
171,E1,TrialList4,corpse,fight,abuse,1,corpse-fight,abuse,e1_board4_words,Hard,1e-06,1e-06,2.000001,1e-06,4.000001,1e-06,7.000001,1e-06,11.000001000000001,1e-06,18.000001,1e-06,28.000001,1e-06,43.000001,1e-06,87.000001,1e-06
172,E1,TrialList4,corpse,fight,battle,3,corpse-fight,battle,e1_board4_words,Hard,66.000001,1e-06,78.000001,1e-06,82.000001,1e-06,85.000001,1e-06,90.000001,1e-06,107.000001,1e-06,132.000001,4.000001,188.000001,11.000001000000001,263.000001,22.000001
173,E1,TrialList4,corpse,fight,body,1,corpse-fight,body,e1_board4_words,Hard,190.000001,1e-06,205.000001,1e-06,219.000001,1.000001,235.000001,4.000001,247.000001,8.000001000000001,286.000001,10.000001000000001,375.000001,27.000001,479.000001,68.000001,655.000001,189.000001
174,E1,TrialList4,corpse,fight,dark,1,corpse-fight,dark,e1_board4_words,Hard,1e-06,1e-06,7.000001,1e-06,25.000001,1e-06,53.000001,1.000001,115.000001,3.000001,224.000001,10.000001000000001,388.000001,47.000001,629.000001,143.000001,863.000001,387.000001
175,E1,TrialList4,corpse,fight,dead,2,corpse-fight,dead,e1_board4_words,Hard,251.000001,1e-06,279.000001,1.000001,285.000001,1.000001,290.000001,1.000001,297.000001,3.000001,330.000001,11.000001000000001,384.000001,24.000001,470.000001,50.000001,620.000001,118.000001
176,E1,TrialList4,corpse,fight,death,6,corpse-fight,death,e1_board4_words,Hard,48.000001,1e-06,107.000001,1.000001,124.000001,2.000001,141.000001,5.000001,181.000001,11.000001000000001,243.000001,21.000001,381.000001,44.000001,573.000001,111.000001,780.000001,278.000001
177,E1,TrialList4,corpse,fight,fatal,1,corpse-fight,fatal,e1_board4_words,Hard,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,5.000001,1e-06,7.000001,1e-06,14.000001000000001,1e-06
178,E1,TrialList4,corpse,fight,funeral,1,corpse-fight,funeral,e1_board4_words,Hard,15.000001000000001,1e-06,33.000001,1e-06,42.000001,1e-06,43.000001,1e-06,46.000001,1.000001,55.000001,1.000001,72.000001,1.000001,122.000001,1.000001,194.000001,6.000001
179,E1,TrialList4,corpse,fight,gladiator,1,corpse-fight,gladiator,e1_board4_words,Hard,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,3.000001,1e-06,3.000001,1e-06,6.000001,1e-06,8.000001000000001,1.000001
180,E1,TrialList4,corpse,fight,gun,1,corpse-fight,gun,e1_board4_words,Hard,2.000001,1e-06,8.000001000000001,1e-06,15.000001000000001,1e-06,27.000001,1e-06,44.000001,1.000001,79.000001,3.000001,131.000001,8.000001000000001,254.000001,19.000001,412.000001,57.000001
181,E1,TrialList4,corpse,fight,Hamilton,1,corpse-fight,Hamilton,e1_board4_words,Hard,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
182,E1,TrialList4,corpse,fight,kill,1,corpse-fight,kill,e1_board4_words,Hard,4.000001,1e-06,17.000001,1e-06,23.000001,1e-06,26.000001,1e-06,39.000001,1e-06,57.000001,1.000001,102.000001,3.000001,169.000001,6.000001,270.000001,16.000001
